State,Country,MethAcq,Drug, Potency , Nt Wt ,Seize Year,Seize Month, Post Price 
HI,,G,COCAINE HYDROCHLORIDE, 86 , 0 ,2007,9, -   
HI,,G,COCAINE, 88 , 0 ,2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 86 , 38 ,2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 85 ," 18,080 ",2007,9, -   
DC,,S,COCAINE, 74 , 45 ,2007,9, -   
DC,,S,COCAINE, 90 , 6 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 76 , 990 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 87 ," 3,993 ",2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 41 , 26 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 65 , 46 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 60 , 230 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 66 , 24 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 74 , 111 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 28 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 47 , 17 ,2007,9, -   
FL,,S,COCAINE, 71 , 28 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 77 , 12 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
GA,,S,COCAINE, 61 , 7 ,2007,9, -   
GA,,S,COCAINE, 73 , 1 ,2007,9, -   
GA,,S,COCAINE, 37 , 19 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 85 , 60 ,2007,9, -   
IN,,S,COCAINE, 19 , 2 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 25 , 21 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 30 , 22 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 23 , 3 ,2007,9, -   
IN,,S,COCAINE, 34 , 2 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 24 , 7 ,2007,9, -   
MS,,S,COCAINE HYDROCHLORIDE, 85 ," 4,016 ",2007,9, -   
MS,,S,COCAINE, 78 , 21 ,2007,9, -   
MS,,S,COCAINE HYDROCHLORIDE, 66 , 1 ,2007,9, -   
SC,,S,COCAINE HYDROCHLORIDE, 78 , 983 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 48 , 1 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 48 , 89 ,2007,9, -   
TX,,S,"COCAINE, SALT UNDETERMINED", -   , 25 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 84 , 996 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 82 ," 5,933 ",2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 35 ," 1,998 ",2007,9, -   
VA,,S,COCAINE, 37 , 54 ,2007,9, -   
GA,,G,COCAINE HYDROCHLORIDE, 68 , 1 ,2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 60 ," 1,963 ",2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 74 ," 1,996 ",2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 83 , 610 ,2007,9, -   
CA,,S,COCAINE HYDROCHLORIDE, 88 ," 29,040 ",2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", 2 , 0 ,2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", 1 , 0 ,2007,9, -   
GA,,S,COCAINE HYDROCHLORIDE, 67 , 96 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
KS,,S,COCAINE HYDROCHLORIDE, 86 , 975 ,2007,9, -   
KS,,S,COCAINE HYDROCHLORIDE, 42 , 7 ,2007,9, -   
LA,,S,COCAINE, 25 , 1 ,2007,9, -   
OH,,S,COCAINE HYDROCHLORIDE, 84 ," 2,002 ",2007,9, -   
SC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
SC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
SC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
SC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 28 ," 3,019 ",2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 42 ," 3,237 ",2007,9, -   
TN,,S,COCAINE, 78 , 10 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 70 , 628 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 73 , 14 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 84 ," 2,005 ",2007,9, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
CA,,X,COCAINE, 87 , 1 ,2007,9, -   
,PR,S,COCAINE HYDROCHLORIDE, 71 , 58 ,2007,9, -   
DC,,S,COCAINE, 36 , 1 ,2007,9, -   
DC,,S,COCAINE, -   , 0 ,2007,9, -   
DC,,S,COCAINE, -   , 0 ,2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
DC,,S,COCAINE, 57 , 0 ,2007,9, -   
DC,,S,COCAINE, 61 , 1 ,2007,9, -   
DC,,S,COCAINE, 40 , 3 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 75 , 478 ,2007,9, -   
FL,,S,COCAINE, 69 , 8 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 84 , 14 ,2007,9, -   
GA,,S,COCAINE HYDROCHLORIDE, 66 ," 1,984 ",2007,9, -   
LA,,S,COCAINE HYDROCHLORIDE, 86 ," 8,992 ",2007,9, -   
LA,,S,COCAINE HYDROCHLORIDE, 87 , 169 ,2007,9, -   
MD,,S,COCAINE, 62 , 110 ,2007,9, -   
MD,,S,COCAINE, 73 , 2 ,2007,9, -   
MD,,S,COCAINE HYDROCHLORIDE, 65 , 14 ,2007,9, -   
MD,,S,COCAINE, 64 , 248 ,2007,9, -   
MD,,S,COCAINE, -   , 134 ,2007,9, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
MD,,S,COCAINE, 48 , 0 ,2007,9, -   
MD,,S,COCAINE, 63 , 0 ,2007,9, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
MD,,S,COCAINE, 48 , 53 ,2007,9, -   
MT,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
MT,,S,COCAINE HYDROCHLORIDE, 32 , 0 ,2007,9, -   
MT,,S,COCAINE HYDROCHLORIDE, 52 , 1 ,2007,9, -   
NJ,,S,COCAINE HYDROCHLORIDE, 80 , 987 ,2007,9, -   
NJ,,S,COCAINE HYDROCHLORIDE, 81 , 997 ,2007,9, -   
OH,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 72 , 3 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 72 , 951 ,2007,9, -   
TN,,S,COCAINE HYDROCHLORIDE, 66 , 974 ,2007,9, -   
VA,,S,COCAINE HYDROCHLORIDE, 58 , 61 ,2007,9, -   
WA,,S,COCAINE HYDROCHLORIDE, 85 ," 2,014 ",2007,9, -   
CA,,X,COCAINE HYDROCHLORIDE, 84 ," 8,039 ",2007,9, -   
MA,,X,COCAINE, -   , 0 ,2007,9, -   
MA,,X,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
MA,,X,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
CA,,G,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 19 , 12 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 15 , 42 ,2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", 15 , 13 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 25 , 1 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 20 , 10 ,2007,9, -   
DC,,S,COCAINE, 66 , 2 ,2007,9, -   
DC,,S,COCAINE, 65 , 5 ,2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
DC,,S,COCAINE, -   , 0 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 21 , 2 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 22 , 0 ,2007,9, -   
DC,,S,COCAINE HYDROCHLORIDE, 10 , 0 ,2007,9, -   
FL,,S,COCAINE, 92 , 1 ,2007,9, -   
FL,,S,COCAINE, -   , 0 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 86 , 84 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 53 , 251 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 79 , 250 ,2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 66 ," 2,304 ",2007,9, -   
FL,,S,COCAINE HYDROCHLORIDE, 81 ," 2,524 ",2007,9, -   
FL,,S,COCAINE, 29 , 2 ,2007,9, -   
FL,,S,COCAINE, 85 , 12 ,2007,9, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
IL,,S,COCAINE, 56 , 25 ,2007,9, -   
IL,,S,COCAINE, 51 , 25 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 32 , 3 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 30 , 139 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 78 , 22 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 80 , 22 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 79 , 9 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 31 , 118 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 82 , 259 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 83 , 127 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 82 , 127 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 83 , 126 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 79 , 24 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 80 , 23 ,2007,9, -   
IN,,S,COCAINE, 66 , 1 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 80 , 127 ,2007,9, -   
IN,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 79 , 28 ,2007,9, -   
IN,,S,COCAINE HYDROCHLORIDE, 32 , 21 ,2007,9, -   
NJ,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
NJ,,S,COCAINE HYDROCHLORIDE, 42 , 302 ,2007,9, -   
NJ,,S,COCAINE, 39 , 219 ,2007,9, -   
NY,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
NY,,S,COCAINE HYDROCHLORIDE, 15 , 31 ,2007,9, -   
NY,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
OH,,S,COCAINE, 81 , 111 ,2007,9, -   
OH,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
SC,,S,COCAINE, 42 , 56 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 60 , 27 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 79 ," 12,750 ",2007,9, -   
TX,,S,COCAINE, 45 , 49 ,2007,9, -   
WA,,S,COCAINE HYDROCHLORIDE, 54 , 3 ,2007,9, -   
OH,,X,COCAINE HYDROCHLORIDE, 29 , 126 ,2007,9, -   
OH,,X,COCAINE, 76 , 24 ,2007,9, -   
OH,,X,COCAINE, 86 , 16 ,2007,9, -   
,PR,S,COCAINE HYDROCHLORIDE, 47 , 29 ,2007,9, -   
,PR,S,COCAINE, -   , 0 ,2007,9, -   
,PR,S,COCAINE HYDROCHLORIDE, 79 ," 15,030 ",2007,9, -   
,PR,S,COCAINE HYDROCHLORIDE, 80 ," 15,060 ",2007,9, -   
,PR,S,COCAINE HYDROCHLORIDE, 39 , 24 ,2007,9, -   
,PR,S,COCAINE, 86 , 8 ,2007,9, -   
AL,,S,COCAINE, 60 , 1 ,2007,9, -   
AL,,S,COCAINE HYDROCHLORIDE, 41 , 1 ,2007,9, -   
AZ,,S,COCAINE HYDROCHLORIDE, 10 ," 5,156 ",2007,9, -   
DC,,S,COCAINE, 57 , 1 ,2007,9, -   
DC,,S,COCAINE, 60 , 0 ,2007,9, -   
DC,,S,COCAINE, 75 , 1 ,2007,9, -   
DC,,S,COCAINE, 41 , 10 ,2007,9, -   
DC,,S,COCAINE, 79 , 10 ,2007,9, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
FL,,S,COCAINE, 49 , 0 ,2007,9, -   
MT,,S,COCAINE HYDROCHLORIDE, 63 , 26 ,2007,9, -   
MT,,S,COCAINE HYDROCHLORIDE, 58 , 87 ,2007,9, -   
NC,,S,COCAINE HYDROCHLORIDE, 76 , 13 ,2007,9, -   
NC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,9, -   
NY,,S,COCAINE HYDROCHLORIDE, 73 ," 3,973 ",2007,9, -   
OH,,S,COCAINE, 81 , 5 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 87 , 989 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 84 ," 8,744 ",2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 85 ," 1,507 ",2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 72 , 176 ,2007,9, -   
TX,,S,COCAINE, 82 , 94 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, 87 , 125 ,2007,9, -   
TX,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,9, -   
DC,,S,COCAINE, 56 , 0 ,2007,9, -   
DC,,S,COCAINE, 72 , 9 ,2007,9, -   
DC,,S,COCAINE, 28 , 2 ,2007,9, -   
DC,,S,COCAINE, 58 , 2 ,2007,9, -   
DC,,S,COCAINE, 44 , 2 ,2007,9, -   
DC,,S,COCAINE, 86 , 0 ,2007,9, -   
MO,,S,COCAINE, -   , 0 ,2007,9, -   
MO,,S,COCAINE, -   , 0 ,2007,9, -   
TX,,S,COCAINE, -   , 0 ,2007,9, -   
VA,,S,COCAINE, 52 , 0 ,2007,9, -   
VA,,S,COCAINE HYDROCHLORIDE, 33 , 1 ,2007,9, -   
MO,,G,COCAINE HYDROCHLORIDE, 77 ," 1,993 ",2007,9, -   
DC,,S,COCAINE, 76 , 0 ,2007,9, -   
MN,,S,COCAINE HYDROCHLORIDE, 86 , 14 ,2007,9, -   
CA,,P,COCAINE HYDROCHLORIDE, 74 , 995 ,2007,10," 18,000 "
DE,,P,COCAINE HYDROCHLORIDE, 55 , 493 ,2007,10," 15,000 "
CA,,P,COCAINE, 56 , 505 ,2007,10," 8,400 "
VA,,P,COCAINE HYDROCHLORIDE, 37 , 222 ,2007,10," 7,000 "
TN,,P,COCAINE HYDROCHLORIDE, 86 , 248 ,2007,10," 6,200 "
MO,,P,COCAINE HYDROCHLORIDE, 76 , 247 ,2007,10," 6,000 "
MO,,P,COCAINE HYDROCHLORIDE, 80 , 268 ,2007,10," 6,000 "
MO,,P,COCAINE HYDROCHLORIDE, 74 , 112 ,2007,10," 6,000 "
GA,,P,COCAINE HYDROCHLORIDE, 77 , 252 ,2007,10," 5,700 "
WA,,P,COCAINE HYDROCHLORIDE, 74 , 250 ,2007,10," 5,000 "
NY,,P,COCAINE, 76 , 185 ,2007,10," 4,600 "
TX,,P,COCAINE HYDROCHLORIDE, 42 , 252 ,2007,10," 4,500 "
OH,,P,COCAINE, 62 , 124 ,2007,10," 4,300 "
WA,,P,COCAINE HYDROCHLORIDE, 16 , 227 ,2007,10," 4,000 "
TX,,P,COCAINE HYDROCHLORIDE, 37 , 257 ,2007,10," 4,000 "
OH,,P,COCAINE HYDROCHLORIDE, 7 , 133 ,2007,10," 4,000 "
MN,,P,COCAINE, 45 , 102 ,2007,10," 4,000 "
MD,,P,COCAINE HYDROCHLORIDE, 78 , 124 ,2007,10," 3,800 "
KY,,P,COCAINE HYDROCHLORIDE, 51 , 125 ,2007,10," 3,600 "
VA,,P,COCAINE, 42 , 121 ,2007,10," 3,600 "
MD,,P,COCAINE, 84 , 124 ,2007,10," 3,600 "
MD,,P,COCAINE HYDROCHLORIDE, 60 , 123 ,2007,10," 3,600 "
NC,,P,COCAINE HYDROCHLORIDE, 59 , 125 ,2007,10," 3,500 "
TN,,P,COCAINE, 48 , 79 ,2007,10," 3,400 "
FL,,P,COCAINE HYDROCHLORIDE, 80 , 110 ,2007,10," 3,400 "
MS,,P,COCAINE HYDROCHLORIDE, 47 , 110 ,2007,10," 3,400 "
IL,,P,COCAINE, 30 , 125 ,2007,10," 3,200 "
IL,,P,COCAINE, 50 , 110 ,2007,10," 3,200 "
PA,,P,COCAINE HYDROCHLORIDE, 78 , 85 ,2007,10," 3,200 "
FL,,P,COCAINE, 62 , 84 ,2007,10," 3,000 "
LA,,P,COCAINE, 37 , 124 ,2007,10," 3,000 "
OK,,P,COCAINE HYDROCHLORIDE, 90 , 111 ,2007,10," 3,000 "
NY,,P,COCAINE HYDROCHLORIDE, 83 , 99 ,2007,10," 3,000 "
NJ,,P,COCAINE, 50 , 111 ,2007,10," 3,000 "
NY,,P,COCAINE HYDROCHLORIDE, 62 , 79 ,2007,10," 3,000 "
WI,,P,COCAINE HYDROCHLORIDE, 22 , 260 ,2007,10," 3,000 "
DC,,P,COCAINE HYDROCHLORIDE, 81 , 249 ,2007,10," 3,000 "
DC,,P,COCAINE HYDROCHLORIDE, 76 , 125 ,2007,10," 3,000 "
LA,,P,COCAINE, 61 , 128 ,2007,10," 3,000 "
CA,,P,COCAINE HYDROCHLORIDE, 48 , 112 ,2007,10," 2,800 "
CA,,P,COCAINE, 66 , 107 ,2007,10," 2,800 "
MS,,P,COCAINE, 33 , 109 ,2007,10," 2,800 "
IL,,P,COCAINE, 32 , 111 ,2007,10," 2,800 "
GA,,P,COCAINE, 68 , 124 ,2007,10," 2,800 "
IL,,P,COCAINE, 71 , 122 ,2007,10," 2,800 "
OR,,P,COCAINE HYDROCHLORIDE, 64 , 111 ,2007,10," 2,800 "
NJ,,P,COCAINE, 27 , 53 ,2007,10," 2,700 "
VA,,P,COCAINE, 51 , 41 ,2007,10," 2,700 "
PA,,P,COCAINE HYDROCHLORIDE, 80 , 97 ,2007,10," 2,500 "
FL,,P,COCAINE HYDROCHLORIDE, 51 , 78 ,2007,10," 2,400 "
VA,,P,COCAINE, 50 , 35 ,2007,10," 2,400 "
DC,,P,COCAINE, 91 , 55 ,2007,10," 2,400 "
NJ,,P,COCAINE HYDROCHLORIDE, 63 , 84 ,2007,10," 2,400 "
CA,,P,COCAINE, 41 , 125 ,2007,10," 2,300 "
VA,,P,COCAINE HYDROCHLORIDE, 89 , 55 ,2007,10," 2,300 "
VA,,P,COCAINE HYDROCHLORIDE, 83 , 49 ,2007,10," 2,300 "
NJ,,P,COCAINE, 40 , 85 ,2007,10," 2,200 "
CA,,P,COCAINE, 64 , 88 ,2007,10," 2,200 "
WV,,P,COCAINE, 40 , 48 ,2007,10," 2,200 "
NJ,,P,COCAINE, 64 , 46 ,2007,10," 2,200 "
NJ,,P,COCAINE, 66 , 45 ,2007,10," 2,200 "
DC,,P,COCAINE HYDROCHLORIDE, 11 , 91 ,2007,10," 2,100 "
FL,,P,COCAINE, 62 , 73 ,2007,10," 2,100 "
OH,,P,COCAINE HYDROCHLORIDE, 72 , 126 ,2007,10," 2,100 "
MI,,P,COCAINE, 48 , 134 ,2007,10," 2,000 "
GA,,P,COCAINE, 61 , 67 ,2007,10," 2,000 "
MD,,P,COCAINE HYDROCHLORIDE, 85 , 49 ,2007,10," 2,000 "
NY,,P,COCAINE, 88 , 60 ,2007,10," 2,000 "
MS,,P,COCAINE HYDROCHLORIDE, 68 , 69 ,2007,10," 2,000 "
DC,,P,COCAINE, 44 , 84 ,2007,10," 2,000 "
VA,,P,COCAINE, 42 , 55 ,2007,10," 2,000 "
MD,,P,COCAINE HYDROCHLORIDE, 20 , 53 ,2007,10," 2,000 "
GA,,P,COCAINE, 65 , 55 ,2007,10," 2,000 "
MI,,P,COCAINE HYDROCHLORIDE, 45 , 55 ,2007,10," 2,000 "
DC,,P,COCAINE, 66 , 53 ,2007,10," 2,000 "
MA,,P,COCAINE, 43 , 54 ,2007,10," 1,900 "
FL,,P,COCAINE, 43 , 62 ,2007,10," 1,900 "
MD,,P,COCAINE, 60 , 60 ,2007,10," 1,900 "
IL,,P,COCAINE, 83 , 57 ,2007,10," 1,900 "
IL,,P,COCAINE, 41 , 63 ,2007,10," 1,800 "
IL,,P,COCAINE HYDROCHLORIDE, 77 , 62 ,2007,10," 1,800 "
NJ,,P,COCAINE, 52 , 55 ,2007,10," 1,800 "
NJ,,P,COCAINE, 49 , 39 ,2007,10," 1,800 "
OK,,P,COCAINE HYDROCHLORIDE, 91 , 82 ,2007,10," 1,800 "
IL,,P,COCAINE HYDROCHLORIDE, 72 , 55 ,2007,10," 1,800 "
MD,,P,COCAINE, 52 , 62 ,2007,10," 1,800 "
VA,,P,COCAINE HYDROCHLORIDE, 21 , 49 ,2007,10," 1,800 "
IL,,P,COCAINE, 57 , 53 ,2007,10," 1,800 "
IL,,P,COCAINE, 55 , 61 ,2007,10," 1,800 "
MD,,P,COCAINE, 44 , 60 ,2007,10," 1,700 "
WV,,P,COCAINE HYDROCHLORIDE, 41 , 54 ,2007,10," 1,700 "
VA,,P,COCAINE, 36 , 61 ,2007,10," 1,700 "
LA,,P,COCAINE, 39 , 51 ,2007,10," 1,700 "
VA,,P,COCAINE, 47 , 33 ,2007,10," 1,700 "
VA,,P,COCAINE, 34 , 27 ,2007,10," 1,700 "
AL,,P,COCAINE HYDROCHLORIDE, 78 , 61 ,2007,10," 1,700 "
WA,,P,COCAINE, 60 , 81 ,2007,10," 1,600 "
TN,,P,COCAINE HYDROCHLORIDE, 93 , 63 ,2007,10," 1,600 "
NJ,,P,COCAINE, 49 , 55 ,2007,10," 1,600 "
IL,,P,COCAINE HYDROCHLORIDE, 76 , 62 ,2007,10," 1,600 "
AK,,P,COCAINE HYDROCHLORIDE, 13 , 55 ,2007,10," 1,600 "
IN,,P,COCAINE, 31 , 60 ,2007,10," 1,600 "
FL,,P,COCAINE, 54 , 56 ,2007,10," 1,600 "
LA,,P,COCAINE, 70 , 61 ,2007,10," 1,600 "
LA,,P,COCAINE, 66 , 55 ,2007,10," 1,600 "
AR,,P,COCAINE HYDROCHLORIDE, 29 , 56 ,2007,10," 1,600 "
OH,,P,COCAINE HYDROCHLORIDE, 29 , 56 ,2007,10," 1,600 "
NJ,,P,COCAINE, 35 , 55 ,2007,10," 1,600 "
MT,,P,COCAINE HYDROCHLORIDE, 62 , 28 ,2007,10," 1,600 "
NJ,,P,COCAINE, 54 , 54 ,2007,10," 1,600 "
FL,,P,COCAINE, 70 , 50 ,2007,10," 1,600 "
MT,,P,COCAINE HYDROCHLORIDE, 64 , 27 ,2007,10," 1,600 "
CA,,P,COCAINE, 66 , 55 ,2007,10," 1,500 "
OK,,P,COCAINE HYDROCHLORIDE, 87 , 56 ,2007,10," 1,500 "
IL,,P,COCAINE, 31 , 47 ,2007,10," 1,500 "
IL,,P,COCAINE, 38 , 62 ,2007,10," 1,500 "
NJ,,P,COCAINE, 34 , 55 ,2007,10," 1,500 "
GA,,P,COCAINE, 48 , 52 ,2007,10," 1,500 "
PA,,P,COCAINE HYDROCHLORIDE, 38 , 51 ,2007,10," 1,500 "
IL,,P,COCAINE, 45 , 56 ,2007,10," 1,500 "
NJ,,P,COCAINE, 26 , 26 ,2007,10," 1,500 "
MS,,P,COCAINE HYDROCHLORIDE, 72 , 53 ,2007,10," 1,400 "
TX,,P,COCAINE, 37 , 56 ,2007,10," 1,400 "
MA,,P,COCAINE, 73 , 48 ,2007,10," 1,400 "
NJ,,P,COCAINE, 10 , 27 ,2007,10," 1,300 "
OK,,P,COCAINE, 33 , 20 ,2007,10," 1,300 "
FL,,P,COCAINE HYDROCHLORIDE, 45 , 56 ,2007,10," 1,300 "
MD,,P,COCAINE HYDROCHLORIDE, 55 , 28 ,2007,10," 1,300 "
IL,,P,COCAINE HYDROCHLORIDE, 73 , 56 ,2007,10," 1,300 "
WI,,P,COCAINE, 78 , 51 ,2007,10," 1,300 "
CT,,P,COCAINE HYDROCHLORIDE, 21 , 54 ,2007,10," 1,300 "
NJ,,P,COCAINE, 35 , 27 ,2007,10," 1,300 "
CT,,P,COCAINE HYDROCHLORIDE, 13 , 56 ,2007,10," 1,300 "
FL,,P,COCAINE HYDROCHLORIDE, 36 , 57 ,2007,10," 1,300 "
VA,,P,COCAINE, 51 , 23 ,2007,10," 1,300 "
NJ,,P,COCAINE, 53 , 42 ,2007,10," 1,200 "
DC,,P,COCAINE, 84 , 26 ,2007,10," 1,200 "
MD,,P,COCAINE, 57 , 20 ,2007,10," 1,200 "
TX,,P,COCAINE HYDROCHLORIDE, 33 , 56 ,2007,10," 1,200 "
OH,,P,COCAINE HYDROCHLORIDE, 92 , 28 ,2007,10," 1,200 "
GA,,P,COCAINE, 61 , 35 ,2007,10," 1,200 "
DC,,P,COCAINE, 44 , 30 ,2007,10," 1,200 "
NY,,P,COCAINE HYDROCHLORIDE, 48 , 21 ,2007,10," 1,200 "
OH,,P,COCAINE, 50 , 25 ,2007,10," 1,200 "
WA,,P,COCAINE HYDROCHLORIDE, 82 , 54 ,2007,10," 1,200 "
NY,,P,COCAINE, 70 , 39 ,2007,10," 1,100 "
NH,,P,COCAINE HYDROCHLORIDE, 28 , 28 ,2007,10," 1,100 "
CA,,P,COCAINE, 66 , 45 ,2007,10," 1,100 "
IL,,P,COCAINE HYDROCHLORIDE, 56 , 27 ,2007,10," 1,100 "
CA,,P,COCAINE, 61 , 62 ,2007,10," 1,100 "
VA,,P,COCAINE, 42 , 26 ,2007,10," 1,100 "
PA,,P,"COCAINE, SALT UNDETERMINED", 24 , 28 ,2007,10," 1,100 "
WV,,P,COCAINE HYDROCHLORIDE, 42 , 25 ,2007,10," 1,100 "
FL,,P,COCAINE HYDROCHLORIDE, 23 , 56 ,2007,10," 1,100 "
WV,,P,COCAINE, 46 , 27 ,2007,10," 1,100 "
TX,,P,COCAINE HYDROCHLORIDE, 23 , 58 ,2007,10," 1,100 "
MD,,P,COCAINE HYDROCHLORIDE, 65 , 27 ,2007,10," 1,100 "
PA,,P,COCAINE HYDROCHLORIDE, 26 , 28 ,2007,10," 1,100 "
AZ,,P,COCAINE, 55 , 55 ,2007,10," 1,100 "
VA,,P,COCAINE, 52 , 27 ,2007,10," 1,100 "
